F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
12,20,58,38,170,253,107,105,557,41,0,1
12,20,58,38,170,253,107,105,557,41,0,1
12,40,36,99,180,431,124,147,572,46,1,1
12,40,36,99,180,431,124,147,572,46,0,1
12,40,36,99,180,431,124,147,572,46,0,1
11,162,33,33,111,174,77,102,542,34,1,1
11,162,33,33,111,174,77,102,542,34,0,1
11,162,33,33,111,174,77,102,542,34,0,1
12,42,195,43,295,434,247,129,634,72,1,1
12,42,195,43,295,434,247,129,634,72,0,1
12,42,195,43,295,434,247,129,634,72,0,1
270,45,111,113,370,543,590,296,1212,78,1,1
270,45,111,113,370,543,590,296,1212,78,0,1
270,45,111,113,370,543,590,296,1212,78,0,1
32,40,61,256,327,681,339,295,1089,82,1,1
32,40,61,256,327,681,339,295,1089,82,0,1
32,40,61,256,327,681,339,295,1089,82,0,1
16,365,67,123,447,652,387,328,1232,81,1,1
16,365,67,123,447,652,387,328,1232,81,0,1
16,365,67,123,447,652,387,328,1232,81,0,1
18,120,359,254,261,423,341,280,1356,246,1,1
18,120,359,254,261,423,341,280,1356,246,0,1
18,120,359,254,261,423,341,280,1356,246,0,1
17,102,82,71,272,623,330,286,1266,89,1,1
17,102,82,71,272,623,330,286,1266,89,0,1
17,102,82,71,272,623,330,286,1266,89,0,1
14,83,61,101,295,462,332,465,1301,83,1,1
14,83,61,101,295,462,332,465,1301,83,0,1
14,83,61,101,295,462,332,465,1301,83,0,1
14,80,61,99,204,369,303,249,1120,77,1,1
14,80,61,99,204,369,303,249,1120,77,0,1
14,80,61,99,204,369,303,249,1120,77,0,1
15,87,61,90,312,441,322,283,1123,89,1,1
15,87,61,90,312,441,322,283,1123,89,0,1
15,87,61,90,312,441,322,283,1123,89,0,1
16,57,63,89,200,456,313,270,1159,89,1,1
16,57,63,89,200,456,313,270,1159,89,0,1
16,57,63,89,200,456,313,270,1159,89,0,1
16,60,63,90,212,461,320,272,1155,88,1,1
16,60,63,90,212,461,320,272,1155,88,0,1
16,60,63,90,212,461,320,272,1155,88,0,1
16,95,62,93,224,419,324,324,1154,87,1,1
16,95,62,93,224,419,324,324,1154,87,0,1
16,95,62,93,224,419,324,324,1154,87,0,1
16,70,62,94,278,421,324,275,1154,86,1,1
16,70,62,94,278,421,324,275,1154,86,0,1
16,70,62,94,278,421,324,275,1154,86,0,1
16,103,63,96,234,388,317,265,1167,87,1,1
16,103,63,96,234,388,317,265,1167,87,0,1
16,103,63,96,234,388,317,265,1167,87,0,1
16,92,62,92,190,383,318,303,1150,89,1,1
16,92,62,92,190,383,318,303,1150,89,0,1
16,92,62,92,190,383,318,303,1150,89,0,1
15,59,61,89,240,395,319,267,1123,87,1,1
15,59,61,89,240,395,319,267,1123,87,0,1
15,59,61,89,240,395,319,267,1123,87,0,1
56,90,61,91,183,409,313,257,1130,87,1,1
56,90,61,91,183,409,313,257,1130,87,0,1
56,90,61,91,183,409,313,257,1130,87,0,1
15,47,60,84,179,363,312,255,1097,89,1,1
15,47,60,84,179,363,312,255,1097,89,0,1
15,47,60,84,179,363,312,255,1097,89,0,1
15,43,59,82,189,381,354,261,1081,87,1,1
15,43,59,82,189,381,354,261,1081,87,0,1
15,43,59,82,189,381,354,261,1081,87,0,1
16,65,62,92,226,422,324,332,1153,87,1,1
16,65,62,92,226,422,324,332,1153,87,0,1
